generic,category,exception,subtype_source,discriminator_label,human_label,template_number
"Usually, a scalpel produces a cut.",quasidef,a surgeon's scalpels produce a cut in the skin,gpt3-cons,1,1.0,5
"Usually, a scalpel produces a cut.",quasidef,a surgeon's scalpel produces a cut in the skin,gpt3-cons,1,1.0,5
"Usually, a scalpel produces a cut.",quasidef,a surgeon's scalpel produces a cut in the skin,gpt3-cons,1,1.0,7
"Usually, a scalpel produces a cut.",quasidef,a scalpels used in surgery produce a cut in the skin,gpt3-cons,1,1.0,5
"Usually, a scalpel may be used to make a small incision, which may then be closed.",quasidef,a surgical knife can be used to make a single incision,gpt3-cons,1,1.0,7
"Usually, a scalpel may be used to make a small incision, which may then be closed.",quasidef,a surgical knife can be used to make a single incision,gpt3-cons,1,1.0,5
"Usually, a scalpel may be used to make a small incision, which may then be closed.",quasidef,a surgical blade can be used to make a single incision,gpt3-cons,1,1.0,7
"Usually, a scalpel may be used to make a small incision, which may then be closed.",quasidef,a surgical blade can be used to make a single incision,gpt3-cons,1,1.0,5
"Usually, a scalpel may be used to make a small incision, which may then be closed.",quasidef,a scalpel used for surgery is used to close a wound,gpt3-cons,1,0.0,5
"Usually, a scale may have been used to measure the weight.",quasidef,a kitchen scale was used to measure the body weight,gpt3-cons,1,1.0,7
"Usually, a scale may have been used to measure the weight.",quasidef,a weight scale was used to measure the body weight,gpt3-cons,1,1.0,7
"Usually, a scale may have been used to measure the weight.",quasidef,a weight scale was used to measure weight,gpt3-cons,1,1.0,5
"Usually, a scale may have been used to measure the weight.",quasidef,a scale used to weigh books was used to determine the weight of the book,gpt3-cons,1,1.0,7
"Usually, a scale may have been used to measure the weight.",quasidef,a scale used to weigh books was used to determine the weight of the book,gpt3-cons,1,1.0,5
"Usually, a router may be connected to a switch.",quasidef,a gigabit router can be connected to an Ethernet switch,gpt3-cons,1,1.0,5
"Usually, a router may be connected to a switch.",quasidef,a gigabit router can be connected to an Ethernet switch,gpt3-cons,1,1.0,7
"Usually, a router may be connected to a switch.",quasidef,a wifi router can be connected to an ethernet switch,gpt3-cons,1,1.0,5
"Usually, a router may be connected to a switch.",quasidef,a wifi router can be connected to an ethernet switch,gpt3-cons,1,1.0,7
"Usually, a router may be connected to a switch.",quasidef,a gigabit router can be connected to an ethernet switch,gpt3-cons,1,1.0,5
"Usually, a riverbank is a place.",character,a riverbank by the forest can be a good place,gpt3-cons,1,1.0,5
"Usually, a riverbank is a place.",character,a riverbank by the beach can be a good place,gpt3-cons,1,1.0,5
"Usually, a riverbank is a place.",character,a grassy riverbank is a location,gpt3-cons,1,1.0,5
"Usually, a riverbank is a place.",character,a riverbank by the meadow can be a place of peace,gpt3-cons,1,1.0,7
"Usually, a riverbank is a place.",character,a riverbank by the beach can be a place to relax,gpt3-cons,1,1.0,5
"Usually, a ringtail has a tail.",quasidef,a ringtail possums has a ring tail,gpt3-cons,1,1.0,5
"Usually, a ringtail has a tail.",quasidef,a ringtail possums has a ring tail,gpt3-cons,1,1.0,7
"Usually, a ringtail has a tail.",quasidef,a ringtail possum has a ring tail,gpt3-cons,1,1.0,5
"Usually, a ringtail has a tail.",quasidef,a ringtail possum has a ring tail,gpt3-cons,1,1.0,7
"Usually, a ringtail has a tail.",quasidef,a ringtail possums has a long tail,gpt3-cons,1,1.0,7
"Usually, a red banana is a banana.",character,unripe red bananas on the tree can be harvested and eaten,gpt3-cons,1,1.0,7
"Usually, a red banana is a banana.",character,unripe red bananas on the tree can be harvested and eaten,gpt3-cons,1,1.0,5
"Usually, a reception may have a theme.",character,a wedding receptions have a wedding theme,gpt3-cons,1,1.0,7
"Usually, a reception may have a theme.",character,a wedding receptions have a wedding theme,gpt3-cons,1,1.0,5
"Usually, a reception may have a theme.",character,a cocktail reception for 500 people has a cocktail theme,gpt3-cons,1,1.0,5
"Usually, a reception may have a theme.",character,a cocktail reception for 500 people has a cocktail theme,gpt3-cons,1,1.0,7
"Usually, a reception may have a theme.",character,a wedding reception for 500 people has an event theme,gpt3-cons,1,1.0,7
"Usually, a puffin should be able to fly.",character,a small puffin should be able fly at least a few hundred feet,gpt3-cons,1,1.0,5
"Usually, a puffin should be able to fly.",character,a small black puffin should be able fly at least a few hundred feet,gpt3-cons,1,1.0,7
"Usually, a puffin should be able to fly.",character,a small black puffin should be able fly at least a few hundred feet,gpt3-cons,1,1.0,5
"Usually, a puffin should be able to fly.",character,a young puffin should be able to fly at least a few hundred feet,gpt3-cons,1,1.0,7
"Usually, a puffin should be able to fly.",character,a small puffin should be able to take to the air,gpt3-cons,1,1.0,7
"Usually, a porpoise is found at sea.",invirtue,a large porpoise can be found at the sea,gpt3-cons,1,1.0,7
"Usually, a porpoise is found at sea.",invirtue,a large porpoise can be found at the sea,gpt3-cons,1,1.0,5
"Usually, a porpoise is found at sea.",invirtue,a small porpoise can be found at the bottom of the sea,gpt3-cons,1,1.0,5
"Usually, a porpoise is found at sea.",invirtue,a small porpoise can be found at the bottom of the sea,gpt3-cons,1,1.0,7
"Usually, a porpoise is found at sea.",invirtue,a spotted porpoise can be found at the sea,gpt3-cons,1,1.0,7
"Usually, a plant hormone produces a plant's growth.",,a gibberellin produces a plant growth hormone,gpt3-cons,1,0.0,5
"Usually, a plant hormone produces a plant's growth.",,a gibberellin produces a plant growth hormone,gpt3-cons,1,0.0,7
"Usually, a plant hormone produces a plant's growth.",,gibberellins produces a plant growth hormone,gpt3-cons,1,0.0,5
"Usually, a plant hormone produces a plant's growth.",,gibberellins produces a plant growth hormone,gpt3-cons,1,0.0,7
"Usually, a plant hormone produces a plant's growth.",,a gibberellin produce plant growth,gpt3-cons,1,0.0,7
"Usually, a paper clip has a sharp point.",character,a paper clip that is hexagonal has a point,gpt3-cons,1,1.0,7
"Usually, a paper clip has a sharp point.",character,a paper clip that is hexagonal has a point,gpt3-cons,1,1.0,5
"Usually, a paper clip has a sharp point.",character,a small paper clip has a pointed tip,gpt3-cons,1,1.0,5
"Usually, a paper clip has a sharp point.",character,a stapler has a pointed tip,gpt3-cons,1,0.0,5
"Usually, a paper clip has a sharp point.",character,a stapler has a pointy end,gpt3-cons,1,0.0,7
"Usually, a pancreas are found in the abdominal cavity.",quasidef,a pancreatic islet is found in the lower part of the stomach,gpt3-cons,1,1.0,7
"Usually, a pancreas are found in the abdominal cavity.",quasidef,a pancreatic islet is found in the lower part of the stomach,gpt3-cons,1,1.0,5
"Usually, a painting may be sold at auction.",invirtue,a painting from a famous artist can be sold at an art auction,gpt3-cons,1,1.0,7
"Usually, a painting may be sold at auction.",invirtue,a painting from a famous artist can be sold at an art auction,gpt3-cons,1,1.0,5
"Usually, a painting may be sold at auction.",invirtue,an oil painting can be sold at a public auction,gpt3-cons,1,1.0,7
"Usually, a painting may be sold at auction.",invirtue,an oil painting can be sold at a public auction,gpt3-cons,1,1.0,5
"Usually, a painting may be sold at auction.",invirtue,a painting from a famous artist can be sold at a public auction,gpt3-cons,1,1.0,7
"Usually, a painting is created by a single artist.",invirtue,an oil painting can be created by an artist working alone,cn-cons,1,1.0,5
"Usually, a painting is created by a single artist.",invirtue,watercolors can be created by a single person,cn-cons,1,1.0,5
"Usually, a painting is created by a single artist.",invirtue,a watercolor painting can be created by a single painter,gpt3-cons,1,1.0,7
"Usually, a painting is created by a single artist.",invirtue,a painting by a local painter can be created by the local painter,gpt3-cons,1,0.0,7
"Usually, a painting is created by a single artist.",invirtue,a mural on an apartment wall can be created by an individual artist,gpt3-cons,1,1.0,7
"Usually, a newspaper should be able to publish.",quasidef,a newspaper that is conservative should be able to continue publishing,gpt3-cons,1,1.0,5
"Usually, a newspaper should be able to publish.",quasidef,a tabloids should be able do publish,cn-cons,1,1.0,5
"Usually, a newspaper should be able to publish.",quasidef,a newspaper that is european should be able to publish in english,gpt3-cons,1,0.0,7
"Usually, a newspaper should be able to publish.",quasidef,a newspaper that is european should be able publish in english,gpt3-cons,1,1.0,5
"Usually, a newspaper should be able to publish.",quasidef,a pravda should be able to publish articles,cn-cons,1,0.0,5
"Usually, a newspaper may be willing to publish a story.",quasidef,an online newspaper can be willing to publish articles,gpt3-cons,1,1.0,7
"Usually, a newspaper may be willing to publish a story.",quasidef,an online newspaper can be willing to run a news story,gpt3-cons,1,1.0,5
"Usually, a newspaper may be willing to publish a story.",quasidef,a national newspaper is willing and able to publish articles,gpt3-cons,1,1.0,5
"Usually, a newspaper may be willing to publish a story.",quasidef,an international newspaper can be willing to print a news story,gpt3-cons,1,1.0,5
"Usually, a newspaper may be willing to publish a story.",quasidef,an online newspaper can be willing to print a news story,gpt3-cons,1,1.0,7
"Usually, a musical note may be played on a piano, violin, cello, harpsichord, etc.",invirtue,an octave can be played on a piano,gpt3-cons,1,0.0,7
"Usually, a musical note may be played on a piano, violin, cello, harpsichord, etc.",invirtue,an octave can be played on a piano,gpt3-cons,1,0.0,5
"Usually, a musical note may be played on a piano, violin, cello, harpsichord, etc.",invirtue,a concerto can be played on a piano or a violin,gpt3-cons,1,1.0,7
"Usually, a musical note may be played on a piano, violin, cello, harpsichord, etc.",invirtue,a concerto can be played on a piano or a violin,gpt3-cons,1,1.0,5
"Usually, a musical note may be played on a piano, violin, cello, harpsichord, etc.",invirtue,an octave is played on a piano,gpt3-cons,1,1.0,7
"Usually, a mosque should have a minaret.",quasidef,a grand mosque (saudi arabia) should have a minarets,gpt3-cons,1,1.0,5
"Usually, a mosque should have a minaret.",quasidef,a grand mosque (saudi arabia) should have a minareted minaret,gpt3-cons,1,1.0,7
"Usually, a mosque should have a minaret.",quasidef,a grand mosque (saudi arabia) should have a minareted minaret,gpt3-cons,1,1.0,5
"Usually, a mosque should have a minaret.",quasidef,a masjid al-haram should have a minarets,gpt3-cons,1,1.0,5
"Usually, a mosque should have a minaret.",quasidef,a masjid al-haram should have a minareted,gpt3-cons,1,1.0,7
"Usually, a mesh skimmer may be attached to the water's surface.",,a large mesh skimmer can be attached to the surface of a swimming pool,gpt3-cons,1,1.0,7
"Usually, a mesh skimmer may be attached to the water's surface.",,a large mesh skimmer can be attached to the surface of a swimming pool,gpt3-cons,1,1.0,5
"Usually, a mesh skimmer may be attached to the water's surface.",,a large mesh skimmer can be attached to the surface of a lake,gpt3-cons,1,1.0,7
"Usually, a mesh skimmer may be attached to the water's surface.",,a large mesh skimmer can be attached to the surface of a lake,gpt3-cons,1,1.0,5
"Usually, a mesh skimmer may be attached to the water's surface.",,a plastic mesh skimmer can be attached to the surface of a swimming pool,gpt3-cons,1,1.0,7
"Usually, a ladle is used to fill a cup.",character,a small ladle can be used to fill a small cup,gpt3-cons,1,1.0,5
"Usually, a ladle is used to fill a cup.",character,a small ladle can be used to fill a coffee cup,gpt3-cons,1,1.0,7
